orderitems_id,product_id,order_id,price,quantity,shipping_id
4585979,11092,34512845,389.35,65,12864
4585980,10220,34526292,464.46,4,13509
4585981,10476,34529882,926.62,82,23455
4585982,11213,34516602,709.51,78,16115
4585983,10707,34526333,257.6,56,13522
4585984,10289,34522988,348.67,42,13255
4585985,11207,34516872,771.8,84,24946
4585986,10671,34524744,936.97,49,12770
4585987,11020,34522852,499.38,7,12049
4585988,11855,34513042,520.65,39,6984
4585989,11516,34530592,961.95,46,21216
4585990,9944,34523176,162.65,88,19518
4585991,11341,34527796,331.55,50,10407
4585992,10676,34530546,90.88,18,19730
4585993,10686,34529883,919.38,65,21303
4585994,9880,34523527,693.75,6,6941
4585995,11043,34525950,525.79,83,15950
4585996,10702,34514248,861.69,2,20210
4585997,11273,34522361,533.92,31,13219
4585998,11525,34517388,880.84,65,21348
4585999,10072,34512915,734.86,60,16778
4586000,10788,34530308,175.57,29,5880
4586001,10786,34525849,983.7,26,15077
4586002,10908,34522457,328.22,45,9282
4586003,10142,34522889,711.2,87,25216
4586004,11017,34517802,993.23,91,8690
4586005,10809,34520153,257.01,75,13943
4586006,10509,34525602,211.85,99,19438
4586007,10640,34528252,670.56,72,25269
4586008,11847,34532237,661.64,58,9627
4586009,11375,34517078,530.34,57,22250
4586010,11856,34513707,371.77,32,9515
4586011,10896,34521018,324.6,72,14697
4586012,9902,34521572,546.62,1,10004
4586013,10272,34525578,936.82,82,6059
4586014,10492,34524733,700.03,63,15893
4586015,10218,34527327,740.31,82,15323
4586016,11303,34513585,456.09,25,23473
4586017,10873,34518400,867.45,72,20078
4586018,10350,34517634,55.66,35,9079
4586019,11151,34531168,603.66,11,12830
4586020,10857,34515940,104.66,96,9893
4586021,11365,34522368,829,70,13019
4586022,11510,34529301,685.01,4,7125
4586023,11276,34524093,42.89,62,15813
4586024,11640,34518498,820.41,19,23263
4586025,11677,34517656,677.82,23,11518
4586026,11841,34530589,697.42,81,18299
4586027,11284,34519326,226.48,59,16351
4586028,11381,34530491,302.09,35,10505
4586029,10534,34513016,848.28,29,19092
4586030,10157,34520123,750.69,54,5729
4586031,10627,34512880,763.46,88,9159
4586032,10960,34531266,91.67,55,24087
4586033,10003,34524026,918.54,54,9832
4586034,10367,34514388,590.08,84,17218
4586035,11315,34529784,286.02,2,6316
4586036,10992,34518032,805.49,17,7735
4586037,10413,34527942,425.24,46,19091
4586038,11772,34529636,763.31,86,10871
4586039,10156,34519183,33.08,58,13525
4586040,10153,34530750,78.14,34,12098
4586041,9916,34527765,860.55,65,23757
4586042,10678,34526757,871.68,43,5992
4586043,11536,34531222,333.89,92,12868
4586044,10866,34516585,735.13,68,11257
4586045,10063,34520505,88.61,61,25199
4586046,11842,34531692,745.39,86,20196
4586047,9963,34524141,101.41,85,16151
4586048,11644,34527880,177.38,9,6923
4586049,10808,34530540,491.91,46,23720
4586050,10039,34517568,100.88,76,18247
4586051,11137,34525448,885.29,73,24269
4586052,11810,34515474,32.67,65,22535
4586053,11291,34521509,521.38,27,8538
4586054,11594,34526357,614.77,8,7631
4586055,11445,34514513,990.14,68,22582
4586056,11194,34531783,836.8,58,7917
4586057,10985,34531689,834.23,67,12758
4586058,11841,34529134,677.75,43,13304
4586059,10949,34521534,83.51,45,9808
4586060,11319,34519708,859.83,65,24840
4586061,10862,34531503,956.57,26,20125
4586062,10721,34522843,321.1,5,18884
4586063,11736,34531413,927.56,27,10282
4586064,11632,34522174,851.53,74,16365
4586065,11298,34527639,826.9,6,15449
4586066,10805,34523420,261.86,64,13661
4586067,11859,34520618,620.8,86,12948
4586068,11004,34527741,671.02,13,14247
4586069,11731,34530711,926.7,1,15331
4586070,11246,34528380,452.62,41,24314
4586071,11626,34526926,883.54,63,9414
4586072,9965,34521750,922.25,94,8385
4586073,11655,34524123,121.59,60,19174
4586074,11851,34513419,863.03,34,24466
4586075,11834,34523489,738.11,43,24509
4586076,10615,34515890,534.28,52,17824
4586077,10199,34531684,941.42,42,7937
4586078,11770,34520507,809.63,84,6650
4586079,10476,34512799,662.19,69,25668
4586080,11610,34532300,955.99,57,19300
4586081,10176,34520072,934.87,88,20701
4586082,11248,34530460,728.55,36,13908
4586083,11524,34516225,176.29,99,12228
4586084,11375,34528848,257.24,94,14332
4586085,11823,34532286,313.59,4,8983
4586086,11614,34515419,764.93,40,16618
4586087,10589,34518393,179.27,99,13972
4586088,10936,34521067,223.33,2,24055
4586089,10168,34518666,656.82,38,10971
4586090,10684,34524049,927.8,82,10076
4586091,11243,34521844,200.4,37,16544
4586092,10973,34519688,514.28,59,7789
4586093,11586,34515595,419.11,17,14216
4586094,10573,34525492,712.13,21,10903
4586095,10876,34519589,438.17,34,14535
4586096,10545,34515614,418.06,61,22465
4586097,10032,34520016,83.56,100,16600
4586098,10385,34521719,217.5,73,11081
4586099,11847,34518029,494.27,82,18735
4586100,11256,34520014,327.14,30,17343
4586101,11557,34523139,994.23,93,19300
4586102,9916,34516203,234.09,74,9784
4586103,10280,34515616,532.38,37,18846
4586104,10638,34519857,778.18,96,6461
4586105,10382,34520316,803.48,95,19356
4586106,10711,34525626,495.68,44,11961
4586107,11529,34527750,427.12,36,20578
4586108,10064,34519903,782.31,61,13640
4586109,11017,34512398,500.51,18,17800
4586110,9877,34521914,179.75,39,24594
4586111,11268,34515119,567.35,68,20012
4586112,11787,34524559,943.39,10,20526
4586113,9908,34528390,919.48,51,11414
4586114,10908,34530996,967.56,19,9642
4586115,11622,34512541,225.8,40,8801
4586116,10417,34517228,351.22,7,15241
4586117,10836,34522993,56.55,12,18944
4586118,10074,34517919,693.46,48,12132
4586119,10041,34523035,432.41,32,23372
4586120,11690,34516215,276.65,31,18454
4586121,10587,34528759,421.62,47,12414
4586122,11190,34514361,761.1,13,23566
4586123,11346,34517569,893.36,54,8772
4586124,10341,34531316,210.49,98,13015
4586125,10340,34523105,816.56,51,18920
4586126,11594,34527957,211.45,52,9921
4586127,11690,34517547,918.85,22,6217
4586128,10448,34515657,682.05,3,24355
4586129,11089,34529822,722.2,15,7605
4586130,10534,34515398,710.53,66,23815
4586131,11257,34513901,447.64,17,19711
4586132,11674,34518870,136.82,67,23664
4586133,11217,34520934,241.28,44,13272
4586134,11273,34525366,418.87,8,22015
4586135,10453,34520934,212.76,83,13272
4586136,10741,34516392,765.34,45,18998
4586137,10777,34529520,411.62,2,17759
4586138,10581,34515154,768.35,90,19168
4586139,10934,34525376,88.91,56,17786
4586140,11377,34514373,11.76,9,17383
4586141,10948,34526320,802.86,42,22255
4586142,10771,34530887,287.22,99,16582
4586143,10296,34518395,867.63,49,25108
4586144,10877,34513649,193.3,25,11166
4586145,11681,34517819,635.31,42,7286
4586146,10287,34529098,675.65,37,22080
4586147,10324,34514927,840.49,74,17158
4586148,11022,34528162,313.81,98,20569
4586149,11344,34531257,495.6,73,16711
4586150,10231,34522078,412.36,31,8061
4586151,11855,34513605,472.92,33,15602
4586152,11258,34526981,915.55,44,13467
4586153,10306,34523674,809.2,86,25639
4586154,11868,34530059,453.08,92,8890
4586155,11291,34531828,412.12,39,8455
4586156,11328,34520871,678.29,4,13857
4586157,11374,34520433,708.84,57,17140
4586158,11710,34528968,886.59,26,23319
4586159,10376,34529405,823.6,72,22702
4586160,11120,34522668,445.45,10,21030
4586161,11075,34531051,407.4,76,7015
4586162,11044,34532198,768.56,19,19698
4586163,11009,34518215,369.83,72,23450
4586164,11055,34517736,144.38,61,13145
4586165,11192,34516107,845.8,23,24709
4586166,9938,34513933,882.73,31,18780
4586167,10852,34531392,140.73,28,6515
4586168,10144,34522159,307.2,100,8013
4586169,10707,34526313,331.36,25,16739
4586170,11377,34519946,272.26,5,11156
4586171,11036,34530968,901.5,56,14832
4586172,10941,34514874,50.49,95,16618
4586173,10457,34518788,47.89,43,7803
4586174,11368,34514775,698.92,21,12400
4586175,11242,34520750,67.92,90,9161
4586176,11435,34529102,803.3,58,16414
4586177,10718,34526082,173.27,91,21414
4586178,10307,34519220,584,76,20290
4586179,9923,34525570,39.67,82,17586
4586180,11713,34515265,688.44,68,16098
4586181,11373,34526685,119.73,74,22357
4586182,10970,34522879,949.68,40,8956
4586183,10737,34526256,419.32,26,18690
4586184,10571,34518207,912.87,17,17189
4586185,10775,34526777,825.63,32,8001
4586186,10883,34527725,645.03,96,14205
4586187,11002,34513977,318.95,49,22835
4586188,11785,34526642,559.11,14,8791
4586189,11479,34531908,651.66,77,23624
4586190,9930,34515251,528.94,28,12106
4586191,10873,34514795,902.28,89,13258
4586192,11252,34531117,109.35,96,24782
4586193,10528,34522767,866.61,90,23048
4586194,11764,34516934,959.57,45,16141
4586195,10913,34519209,861.25,22,7899
4586196,10049,34528561,526.78,86,11422
4586197,11725,34530296,304.8,34,20765
4586198,11360,34515934,650.35,68,20550
4586199,11676,34529136,389.04,10,8954
4586200,10591,34512594,526.96,88,16353
4586201,11497,34523414,465.59,94,16267
4586202,10113,34527181,374.28,52,24719
4586203,10165,34532215,278.42,78,18579
4586204,10809,34515431,439.31,44,10459
4586205,10258,34517814,851.34,43,20392
4586206,11386,34525890,674.11,50,17587
4586207,9894,34516875,818.47,39,8226
4586208,11385,34528746,340.68,65,14892
4586209,11684,34513201,879.75,79,5946
4586210,10400,34515974,970.55,70,6413
4586211,10898,34527691,783.67,83,15036
4586212,10513,34523915,48.01,7,21113
4586213,10591,34520866,256.59,73,17851
4586214,10251,34516823,828.49,30,18960
4586215,9987,34530877,357.42,28,15852
4586216,11031,34516648,940.3,3,9270
4586217,11079,34531149,240.09,81,17976
4586218,11278,34529585,526.22,63,9082
4586219,10107,34525445,307.73,58,9273
4586220,11835,34513186,815.66,34,23164
4586221,11496,34523005,970.84,64,13273
4586222,10611,34517752,933.52,89,8027
4586223,10706,34513369,271.02,5,7947
4586224,11751,34530197,192.77,93,13856
4586225,10605,34529501,210.84,15,17451
4586226,11364,34522048,243.26,70,9165
4586227,10374,34522461,515.36,42,6991
4586228,11537,34517285,287.33,98,22227
4586229,11489,34513002,84.93,57,13312
4586230,9927,34528377,552.54,19,16476
4586231,10557,34525725,285.24,39,20494
4586232,11213,34518741,248.08,44,16180
4586233,11123,34528536,759.98,26,20661
4586234,11135,34524801,160.62,15,9528
4586235,11100,34512555,901.15,70,20461
4586236,10497,34524376,696.98,91,16732
4586237,11417,34514880,191.57,75,13544
4586238,11006,34515942,546.83,78,19746
4586239,10984,34519866,612.28,76,16507
4586240,11340,34522638,532.24,17,7950
4586241,10122,34518378,917.18,34,20915
4586242,10905,34527820,544.78,38,7318
4586243,11248,34516837,304.1,40,8743
4586244,11132,34529150,648.52,43,21913
4586245,11173,34531960,706.02,91,15909
4586246,10623,34527312,782.61,73,19157
4586247,11113,34521259,879.48,40,14397
4586248,11565,34528323,87.28,38,9118
4586249,10716,34528882,212.07,85,19260
4586250,11816,34525293,314.43,70,8841
4586251,10464,34513943,986.56,26,11272
4586252,11655,34528757,908.41,4,25391
4586253,9877,34521909,65.08,3,8896
4586254,10478,34531417,504.41,20,19910
4586255,11140,34527840,917.38,49,21874
4586256,10226,34527039,390.08,69,11053
4586257,11218,34528949,470.84,37,14838
4586258,10037,34519728,97.97,39,19785
4586259,10043,34512734,740.81,69,24457
4586260,11473,34519431,477.62,28,8139
4586261,10510,34513549,595.12,64,9344
4586262,10997,34520012,845.31,37,14045
4586263,11234,34514242,474.1,3,9820
4586264,10933,34524836,46.7,40,22693
4586265,10132,34522373,759.09,5,19675
4586266,10115,34518422,506.55,90,21544
4586267,10704,34522105,870.11,57,8740
4586268,10012,34532324,430.9,37,8654
4586269,11551,34513440,537.07,52,23878
4586270,10691,34526777,822.94,93,8001
4586271,10848,34520213,829.04,95,13487
4586272,11432,34522493,381.79,67,11745
4586273,10099,34526792,784.98,2,9578
4586274,10347,34521200,840.2,54,19945
4586275,9950,34532340,907.01,46,19299
4586276,10397,34516221,569.82,58,15844
4586277,11424,34528158,185.2,65,22170
4586278,10608,34528768,959.34,48,15356
4586279,11267,34512763,902.75,12,23352
4586280,11496,34527487,401.48,85,13867
4586281,11564,34527165,674.43,32,22717
4586282,11153,34519620,840.06,19,17589
4586283,10454,34513270,329.34,99,7596
4586284,10265,34525907,971.48,55,8548
4586285,10214,34515822,450.23,7,19736
4586286,11758,34518444,898.88,81,22057
4586287,11305,34523068,111.04,89,12899
4586288,11111,34513404,541.09,69,18133
4586289,11528,34530149,102.93,36,21217
4586290,11379,34526383,303.02,66,14287
4586291,10833,34526941,993.55,35,9374
4586292,11654,34514654,711.98,28,6609
4586293,10497,34514676,869.03,89,17967
4586294,10532,34529498,198.48,10,22797
4586295,10885,34526359,90.47,38,11880
4586296,10260,34519966,154.09,26,7620
4586297,10945,34530508,65.92,16,9879
4586298,10784,34514279,838.27,74,9472
4586299,11226,34522274,574.63,8,16297
4586300,11518,34514199,474.56,69,21218
4586301,11744,34520434,483.56,64,14474
4586302,11743,34516912,751.77,7,10863
4586303,11558,34514725,15.26,87,7690
4586304,9989,34518943,362.46,50,8883
4586305,11195,34523888,702.85,26,22643
4586306,10778,34523374,701.05,81,13221
4586307,11284,34526757,228.03,11,5992
4586308,9916,34523923,214.71,6,25136
4586309,11627,34532348,415.9,53,9738
4586310,10507,34519313,582.77,63,14574
4586311,10175,34523539,949.54,66,24392
4586312,11758,34522117,144.25,23,6466
4586313,10541,34517981,154.68,48,22615
4586314,10680,34512505,359.88,9,8610
4586315,10968,34526207,657.51,44,24809
4586316,10772,34529336,859.5,20,8505
4586317,10429,34515414,884.99,10,19927
4586318,11124,34522246,314.56,85,20717
4586319,11188,34516744,526.95,46,11076
4586320,9981,34516102,699.61,45,10987
4586321,11578,34519845,365.72,35,7315
4586322,11628,34519148,230.4,24,23381
4586323,11481,34518019,742.31,95,14226
4586324,11776,34521582,538.46,95,6187
4586325,11141,34520631,807.26,8,18234
4586326,10472,34528262,968.82,61,12188
4586327,10762,34530266,283.54,88,14521
4586328,11701,34525589,283.25,46,17213
4586329,10621,34522839,390.82,30,21529
4586330,10858,34520493,95.07,44,19323
4586331,10056,34532007,60.95,19,25360
4586332,11416,34519435,692.03,47,6311
4586333,10557,34516015,258.77,72,17447
4586334,11260,34524707,852.1,86,20722
4586335,11156,34528272,414.95,65,11117
4586336,10257,34524218,309.13,76,23785
4586337,10160,34523501,97.65,49,15234
4586338,10197,34516076,884.97,79,17455
4586339,11389,34515488,298.5,86,22453
4586340,11744,34515644,620.71,28,20512
4586341,11187,34516080,812.23,55,22875
4586342,11828,34526074,111.98,13,9541
4586343,10355,34528816,336.21,76,11978
4586344,11164,34530358,781.55,39,11845
4586345,11302,34520431,112.49,57,25578
4586346,9966,34515307,687.44,27,17056
4586347,10317,34522871,976.29,80,22988
4586348,10523,34515112,897.12,10,10666
4586349,11190,34519321,645.01,26,16991
4586350,11783,34512681,181.3,74,18671
4586351,11394,34521717,56.49,81,5943
4586352,10789,34514316,346.68,40,8751
4586353,10129,34532227,194.95,2,24336
4586354,10556,34521424,925.87,56,10264
4586355,10015,34517973,850.71,94,16978
4586356,11109,34528854,329.2,7,22763
4586357,11402,34519089,631.33,45,13383
4586358,11672,34525576,272.47,90,12097
4586359,10585,34528928,109.91,22,22860
4586360,10766,34527759,94.67,95,12099
4586361,10357,34513654,190.68,95,20628
4586362,11376,34519837,568.83,82,22984
4586363,10135,34516963,571.26,36,7948
4586364,10841,34517718,694.4,71,13565
4586365,11075,34517603,551.36,89,12174
4586366,11316,34530395,750.25,66,15452
4586367,11248,34524289,757.2,17,14577
4586368,10327,34520239,774.82,65,22540
4586369,10472,34525821,723.17,90,22779
4586370,11109,34526437,989.64,91,14157
4586371,9900,34524657,830.82,56,6819
4586372,11201,34515789,818.81,42,18079
4586373,11651,34531037,663.75,82,21852
4586374,10927,34528312,708.87,61,7025
4586375,11574,34524026,681.41,51,9832
4586376,9892,34523968,522.3,31,15994
4586377,11725,34531858,571.21,38,23638
4586378,10549,34514664,558.44,29,15101
4586379,11690,34527865,144.44,4,23399
4586380,10866,34529617,420.94,10,21458
4586381,9899,34531444,155.81,69,7420
4586382,11053,34531883,331.36,3,9636
4586383,11256,34524237,598.47,77,10471
4586384,11099,34520511,827.59,61,9136
4586385,11632,34526653,944.57,5,12682
4586386,10307,34525466,464.41,20,8413
4586387,10708,34530994,363.62,84,17023
4586388,11581,34518195,410.71,67,8977
4586389,10945,34530267,294.93,96,7157
4586390,10985,34525282,588.2,65,23619
4586391,9949,34516351,737.93,64,6384
4586392,11255,34527417,290.68,13,19546
4586393,11616,34532358,964.81,64,18505
4586394,10185,34519099,63.75,7,15049
4586395,10924,34515621,12.02,54,8675
4586396,9890,34512580,65.79,2,16967
4586397,10404,34523368,325.69,84,14513
4586398,11771,34531668,667.37,2,6614
4586399,11740,34529227,903.88,71,8132
4586400,11019,34515741,387.07,61,9769
4586401,9982,34526782,152.51,90,20061
4586402,11180,34523077,921.46,23,9432
4586403,10797,34526831,760.35,78,15830
4586404,11505,34530561,771.57,11,16817
4586405,10668,34531572,388.85,53,13293
4586406,9973,34514775,231.47,51,12400
4586407,11297,34528001,766.18,84,21028
4586408,10635,34519786,790.07,65,12886
4586409,11809,34520542,472.28,40,14174
4586410,11107,34516025,582.74,9,22767
4586411,11696,34526836,675.56,10,17651
4586412,11239,34528807,361.76,62,7800
4586413,10996,34513198,350.39,37,21100
4586414,11206,34523973,390.37,95,18580
4586415,11560,34527395,62.68,6,7840
4586416,11050,34529588,482.96,55,23068
4586417,11294,34524409,402.93,52,24563
4586418,10795,34529322,513.56,95,16098
4586419,10133,34512878,873.43,89,15743
4586420,9948,34518691,299.91,17,18962
4586421,11546,34527113,479.6,11,19674
4586422,11236,34516032,526.75,34,15149
4586423,11339,34520733,147.06,91,15825
4586424,10180,34520388,293.87,25,17546
4586425,10877,34530179,614.63,57,16324
4586426,10025,34514812,883.68,66,6705
4586427,10756,34512709,357.38,92,15817
4586428,9938,34531483,157.28,96,10740
4586429,11626,34515260,392.49,66,14347
4586430,10311,34524600,431.39,49,9582
4586431,10471,34524042,859.82,99,10113
4586432,9906,34530425,46.22,8,17586
4586433,10393,34515759,770.87,72,21356
4586434,11212,34532163,856.89,36,15850
4586435,10525,34517447,909.52,40,8658
4586436,10945,34527583,220.11,95,11734
4586437,11408,34517072,704.14,100,19587
4586438,11740,34514858,729.29,54,23739
4586439,10209,34529380,809.7,29,17181
4586440,11785,34530014,999.61,36,22613
4586441,10783,34520368,843.88,88,23921
4586442,11393,34516827,478.75,27,19031
4586443,10411,34530423,223.67,65,14041
4586444,11843,34531027,698.77,100,12743
4586445,10927,34514687,857.61,5,6835
4586446,11823,34515784,665.26,81,18005
4586447,10106,34522282,106.28,3,25179
4586448,11431,34527468,672.72,45,21128
4586449,9986,34532133,266.74,37,20856
4586450,11269,34522455,417.44,12,21402
